Name,Artist,Topic,Lyrics
90210,Travis Scott,Other,"Mmm, ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh Mama's bailing down that road, craving 90210 She a porn star girl, oh, from the valley (honestly God bless) Who left her hometown world all for that alley Oh, created Lake Tahoe all from her panties (I hope it was wet like my jumper, though) Ooh, used to take the long way home, long way home, all for that candy Baby's hooked on feeling low Do, do, do Do, do Jacques turned La Flame, now he rolling on an Addy Fifty on a chain, 'nother fifty on a Caddy, ooh He might pop him a pill, pop him a seal, pop anyone Pop anything, pop anything to find that alley Hmm, yeah, to find that alley Baby's hooked on feeling low Do, do, do Do, do In that 90210, 90210, looking for that alley In the 90210, 90210, looking for that alley, ooh It's the superstar girl (baby's hooked) Superstar girl, roaming in that alley (on feeling low) Oh, in the 90210, 90210, somewhere in that alley My granny called, she said, ""Travie, you work too hard I'm worried you'll forget about me"" I'm falling in and out of cars, don't worry, I'ma get it, granny What happened? now my daddy happy, mama called me up That money coming and she love me, I done made it now I done found life's meaning now, all them her heart'd break Her heart not in pieces now, friends turning into fraud niggas Practicing half the passion, you niggas packaged different All you niggas, you niggas want the swag, you can't have it I'ma sell it, you niggas salary 'bout to cap, bitch Youngest nigga outta Houston at the Grammys Smiling at 'em laughing at me I passed the rock to Ye, he pump faked and passed it back, bitch All of this off of rapping, should've wrote this in Latin Yeah, yeah Mmm, I know, I know, I know, I know, I know I know, I know, I know, I know, I know Cuzzo said we in the store, yeah, we 'bout to drop a four He pass the cigarette, I choke Tell my auntie put them Ports down, them Ports down Now you know you love your own now Hit the stage, they got their hands up, don't put your nose down I ain't knockin', nigga, I knocked the door down, for sure now Whole crew, I swear they counting on me Gold chains, gold rings, I got an island on me Houses on me, he got them ounces on him Holy father, come save these niggas, I'm styling on 'em Good lord, I see my good fortune in all these horses I'm driving too fast to stop, so all these signs, I ignore them Just this guy from north of the border, my chips is in order My moms, biggest supporter, so now a nigga support her, nigga"
Juicy,Biggie,Other,"Yeah, this album is dedicated To all the teachers that told me I'd never amount to nothin' To all the people that lived above the buildings that I was hustlin' in front of Called the police on me when I was just tryin' to make some money to feed my daughter (it's all good) And all the niggas in the struggle You know what I'm sayin'? It's all good, baby baby It was all a dream, I used to read Word Up! magazine Salt-n-Pepa and Heavy D up in the limousine Hangin' pictures on my wall Every Saturday Rap Attack, Mr. Magic, Marley Marl I let my tape rock 'til my tape popped Smokin' weed in Bambu, sippin' on Private Stock Way back, when I had the red and black lumberjack With the hat to match Remember Rappin' Duke? Duh-ha, duh-ha You never thought that hip-hop would take it this far Now I'm in the limelight 'cause I rhyme tight Time to get paid, blow up like the World Trade Born sinner, the opposite of a winner Remember when I used to eat sardines for dinner Peace to Ron G, Brucie B, Kid Capri Funkmaster Flex, Lovebug Starski I'm blowin' up like you thought I would Call the crib, same number, same hood It's all good (It's all good) And if you don't know, now you know, nigga You know very well Who you are Don't let 'em hold you down Reach for the stars You had a goal But not that many 'Cause you're the only one I'll give you good and plenty I made the change from a common thief To up close and personal with Robin Leach And I'm far from cheap I smoke skunk with my peeps all day Spread love, it's the Brooklyn way The Moët and Alizé keep me pissy Girls used to diss me Now they write letters 'cause they miss me I never thought it could happen, this rappin' stuff I was too used to packin' gats and stuff Now honeys play me close like butter play toast From the Mississippi down to the East Coast Condos in Queens, indo for weeks Sold-out seats to hear Biggie Smalls speak Livin' life without fear Puttin' five karats in my baby girl's ear Lunches, brunches, interviews by the pool Considered a fool 'cause I dropped out of high school Stereotypes of a black male misunderstood And it's still all good And if you don't know, now you know, nigga You know very well Who you are Don't let 'em hold you down Reach for the stars You had a goal But not that many 'Cause you're the only one I'll give you good and plenty Super Nintendo, Sega Genesis When I was dead broke, man, I couldn't picture this 50-inch screen, money-green leather sofa Got two rides, a limousine with a chauffeur Phone bill about two G's flat No need to worry, my accountant handles that And my whole crew is loungin' Celebratin' every day, no more public housin' Thinkin' back on my one-room shack Now my mom pimps a Ac' with minks on her back And she loves to show me off of course Smiles every time my face is up in The Source We used to fuss when the landlord dissed us No heat, wonder why Christmas missed us Birthdays was the worst days Now we sip Champagne when we thirsty Uh, damn right, I like the life I live 'Cause I went from negative to positive And it's all (It's all good, nigga) And if you don't know, now you know, nigga You know very well Who you are Don't let 'em hold you down And if you don't know, now you know, nigga Reach for the stars You had a goal But not that many 'Cause you're the only one And if you don't know, now you know, nigga I'll give you good and plenty Representin' B-Town in the house Junior Mafia, mad flavor Uh, uh, yeah, aight You know very well Who you are Don't let 'em hold you down Reach for the stars You had a goal But not that many 'Cause you're the only one I'll give you good and plenty Biggie Smalls, it's all good, nigga Junior Mafia, it's all good, nigga Bad Boy, it's all good, nigga It's all good That's right, '94 And on and on, and on and on You know very well Who you are Don't let 'em hold you down Reach for the stars"
Ms. Jackson,Outkast,Other,"Yeah this one right here goes out to all the baby's mamas, mamas Mamas, mamas, baby mamas, mamas Yeah, go like this I'm sorry Ms. Jackson (oh), I am for real Never meant to make your daughter cry I apologize a trillion times I'm sorry Ms. Jackson (oh), I am for real Never meant to make your daughter cry I apologize a trillion times My baby's drama mama, don't like me She be doing things like having them boys come from her neighborhood To the studio trying to fight me She need to get a, piece of the american pie and take her bite out That's my house, I'll disconnect the cable and turn the lights out And let her know her grandchild is a baby, and not a paycheck Private school, daycare, shit medical bills I pay that I love your mom and everything, but see I ain't the one who laid down She wanna rib you up to start a custody war, my lawyers stay down Shit you never got a chance to hear my side of the story we was divided She had fish fries and cookouts for my child's birthday I ain't invited Despite it, I show her the utmost respect when I fall through All you, do is defend that lady when I call you, yeah I'm sorry Ms. Jackson (oh), I am for real Never meant to make your daughter cry I apologize a trillion times I'm sorry Ms. Jackson (oh), I am for real Never meant to make your daughter cry I apologize a trillion times Me and yo' daughter, got's this thing going on (We got a special kind of thing going on) You say it's puppy love We say it's full grown Hope that we feel this, feel this way forever You can plan a pretty picnic But you can't predict the weather, Ms. Jackson Ten times out of nine, now if I'm lyin' fine The quickest muzzle throw it on my mouth and I'll decline King meets queen, then the puppy love thing, together dream Bout that crib with the Goodyear swing On the oak tree, I hope we feel like this forever Forever, forever, ever, forever, ever? Forever never seems that long until you're grown And notice that the day by day ruler can't be too wrong Ms. Jackson my intentions were good I wish I could Become a magician to abacadabra all the sadder Thoughts of me, thoughts of she, thoughts of he Asking what happened to the feeling that her and me Had, I pray so much about it need some knee, pads It happened for a reason one can't be, mad So know this, know that everything's cool And yes I will be present on the first day of school, and graduation I'm sorry Ms. Jackson (oh), I am for real Never meant to make your daughter cry I apologize a trillion times I'm sorry Ms. Jackson (oh), I am for real Never meant to make your daughter cry I apologize a trillion times Uh, uh, yeah ""Look at the way he treats me"" Shit, look at the way you treat me You see your little nosy-ass home girls Done got your ass sent up the creek G Without a paddle, you left to straddle And ride this thing on out Now you and your girl ain't speaking no more Cause my dick all in her mouth Know what I'm talking about? Jealousy, infidelity, envy Cheating to beating, envy and to the G they be the same thing So who you placing the blame on, you keep on singing the same song Let bygones be bygones, you can go on and get the hell on You and your mama I'm sorry Ms. Jackson (oh), I am for real Never meant to make your daughter cry I apologize a trillion times I'm sorry Ms. Jackson (oh), I am for real Never meant to make your daughter cry I apologize a trillion times I'm sorry Ms. Jackson (oh), I am for real Never meant to make your daughter cry I apologize a trillion times I'm sorry Ms. Jackson (oh), I am for real Never meant to make your daughter cry I apologize a trillion times"
Lose Yourself,Eminem,Other,"Look If you had One shot Or one opportunity To seize everything you ever wanted In one moment Would you capture it Or just let it slip? Yo His palms are sweaty, knees weak, arms are heavy There's vomit on his sweater already, mom's spaghetti He's nervous, but on the surface he looks calm and ready To drop bombs, but he keeps on forgettin' What he wrote down, the whole crowd goes so loud He opens his mouth, but the words won't come out He's chokin', how, everybody's jokin' now The clocks run out, times up, over, blaow Snap back to reality, ope there goes gravity Ope, there goes Rabbit, he choked He's so mad, but he won't give up that easy? No He won't have it, he knows his whole back's to these ropes It don't matter, he's dope, he knows that, but he's broke He's so stagnant, he knows, when he goes back to this mobile home, that's when it's Back to the lab again, yo, this whole rhapsody Better go capture this moment and hope it don't pass him You better lose yourself in the music, the moment You own it, you better never let it go You only get one shot, do not miss your chance to blow This opportunity comes once in a lifetime You better lose yourself in the music, the moment You own it, you better never let it go You only get one shot, do not miss your chance to blow This opportunity comes once in a lifetime You better His soul's escaping, through this hole that is gaping This world is mine for the taking Make me king, as we move toward a New World Order A normal life is borin', but super stardom's close to post mortem It only grows harder, only grows hotter He blows, it's all over, these hoes is all on him Coast to coast shows, he's known as the Globetrotter Lonely roads, God only knows, he's grown farther from home, he's no father He goes home and barely knows his own daughter But hold your nose 'cause here goes the cold water These hoes don't want him no mo', he's cold product They moved on to the next schmo who flows, he nose dove and sold nada So the soap opera is told and unfolds, I suppose it's old partna, but the beat goes on Da-da-dum, da-dum, da-da You better lose yourself in the music, the moment You own it, you better never let it go You only get one shot, do not miss your chance to blow This opportunity comes once in a lifetime You better lose yourself in the music, the moment You own it, you better never let it go You only get one shot, do not miss your chance to blow This opportunity comes once in a lifetime You better No more games, I'ma change what you call rage Tear this motherfuckin' roof off like two dogs caged I was playin' in the beginnin', the mood all changed I been chewed up and spit out and booed off stage But I kept rhymin' and stepped right in the next cypher Best believe somebody's payin' the Pied Piper All the pain inside amplified by the Fact that I can't get by with my nine to Five and I can't provide the right type of Life for my family 'cause man, these goddamn food stamps don't buy diapers And its no movie, there's no Mekhi Phifer This is my life and these times are so hard And it's getting even harder tryna feed and water my seed, plus Teeter totter, caught up between bein' a father and a prima donna Baby mama drama, screamin' on her, too much For me to wanna stay in one spot, another day of monotony's Gotten me to the point, I'm like a snail I've got To formulate a plot or end up in jail or shot Success is my only motherfuckin' option, failure's not Mom, I love you, but this trailer's got to go, I cannot grow old in Salem's Lot So here I go, is my shot Feet, fail me not, this may be the only opportunity that I got You better lose yourself in the music, the moment You own it, you better never let it go You only get one shot, do not miss your chance to blow This opportunity comes once in a lifetime You better lose yourself in the music, the moment You own it, you better never let it go You only get one shot, do not miss your chance to blow This opportunity comes once in a lifetime You better You can do anything you set your mind to, man"
What you know about love,Pop Smoke,Other,"Uh Shawty go jogging every morning (every morning) And she make me breakfast almost every morning (every morning) And she take a naked pic' before she leave the door I be waking up to pics' before a nigga yawning And every weekend my shawty comin' over (over) Shawty could Fendi out, but she like Fashion Nova (Nova) She ain't driving no Camry, she pullin' in a Rover (Rover) With her hair so curly, I love you, baby She said, ""What you know 'bout love?"" (I'll tell you everything) I got what you need (oh) Walk up in the store and get what you want (go get it) You get what you please We 'bout to get it on, take off them drawers (I said I love you, baby) It's just you and me You know what I be on, I'm about to go raw (love you, baby) 'Cause I like what I see Look, baby, I said I ain't gon' front You got my heart beating so fast to words I can't pronounce And I be getting the chills every time I feel your touch I be looking at the top and girl, it's only us All I need is your trust And girl I told you once, don't make me tell you twice I know you see this print through my pants that I know you like And yo' ass be looking so fat when it be in them tights And I'm going straight to the top, so hope you ain't afraid of heights You always treat me right, for a fact, you never left Through all the trials and tribulations, always had my best So here's 55 hunnid, go and get your breasts Start rubbin' on your butt, start kissing on yo' neck Hey batter, batter, hey batter, batter Niggas know I had to swing, I had to make a play I had to apply the pressure, 'cause you my hidden treasure I think I'm falling in love She said, ""What you know 'bout love?"" (I'll tell you everything) I got what you need (oh) Walk up in the store and get what you want (go get it) You get what you please We 'bout to get it on, take off them drawers (I said I love you, baby) It's just you and me You know what I be on, I'm about to go raw (love you, baby) 'Cause I like what I see (oh)"
Empty,Juice WRLD,Other,"From the unknown I ran away, I don't think I'm coming back home Whoa-whoa-whoa-whoa-whoa-whoa Like a crawlspace, it's a dark place I roam Ain't no right way, just the wrong way I know I problem solve with Styrofoam My world revolves around a black hole The same black hole that's in place of my soul, uh Empty, I feel so goddamn empty I may go rogue Don't tempt me, big bullet holes Tote semi-autos Yeah, I'm keepin' it real, real, um Keepin' it real, uh yeah Life gets tough, shit is getting real I don't know how to feel Swallowing all these pills Know my real feels Devil standing here Tryna' make a deal, uh It ain't no deals Feel like I'm going crazy but still took a lot to get me here Losing my sanity up in a house in the hills, hills, hills I ain't have anything then and I still don't have anything still, still, still Bein' me, I rock PnB These hoes actin' like gossip, TMZ These drugs acting like Moshpits squishing me Oh my, oh me, how they kill me slowly Lonely, I been gettin' no peace OD, feel like overdosing Low key I been looking for the signs But all I can find is a sign of the times From the unknown I ran away, I don't think I'm coming back home Whoa-whoa-whoa-whoa-whoa-whoa Like a crawlspace, it's a dark place I roam Ain't no right way, just the wrong way I know I problem solve with Styrofoam My world revolves around a black hole The same black hole that's in place of my soul, oh Empty, I feel so goddamn empty I may go rogue Don't tempt me, big bullet holes Tote semi-autos I ain't suicidal Only thing suicide is suicide doors Fight for survival Gotta keep hope up, rolling good dope up Hold my hand, through hell we go Don't look back, it ain't the past no more Gon' get to the racks, all them niggas want war Yeah, I was put here to lead the lost souls Exhale depression as the wind blows These are the laws of living in vogue We're perfectly imperfect children Rose from the dust, all of us are on a mission Never gave a fuck, really came from rags to riches Now we live it up, driving with the rooftop missin' I don't give a fuck, really came from rags to riches Now I live it up, driving with the rooftop missin' From the unknown I ran away, I don't think I'm coming back home Whoa-whoa-whoa-whoa-whoa-whoa Like a crawlspace, it's a dark place I roam Ain't no right way, just the wrong way I know I problem solve with Styrofoam My world revolves around a black hole The same black hole that's in place of my soul, uh Empty, I feel so goddamn empty I may go rogue Don't tempt me, big bullet holes Tote semi-autos"
Welcome to The Rodeo,Lil Skies,Other,"Ay, ay I ain't foldin' under pressure, I ain't switchin' for no ho I ain't talkin' to no cop and I ain't tellin' on my bros Ain't no killer but don't push me, fingers itchin' on that pole Niggas plottin' on my come-up, gotta watch, they on my nose Long nights, I sold drugs just to hit the studio Now I'm eatin' steak and shrimp, bitch, I ain't eatin' sloppy joe Look into the mirror, flex, and now a nigga in his glow Bust off like a Smith & Wesson, welcome to the rodeo Shorty wanna fuck me 'cause a nigga wearin' gold I came up and made it happen, I was trappin' by the store Big dope inside this Backwood case this nigga want smoke Do me dirty I'ma find you, lay your ass out on the floor Nineteen with a bag, I got rich by myself Rather do this shit alone, I wasn't askin' for no help They keep askin' how I'm winnin' with the card that I was dealt Boy I worked hard for this seat and I ain't bucklin' my belt Call my brother on the phone, he said, ""broski you a star"" I said, ""brother hold it down and soon we'll all be livin' large"" And it's crazy how last year was sellin' coke out my garage Now I'm in a good position for this life, can't sabotage I ain't foldin' under pressure, I ain't switchin' for no ho I ain't talkin' to no cop and I ain't tellin' on my bros Ain't no killer but don't push me, fingers itchin' on that pole Niggas plottin' on my come-up, gotta watch, they on my nose Long nights, I sold drugs just to hit the studio Now I'm eatin' steak and shrimp, bitch, I ain't eatin' sloppy joe Look into the mirror, flex, and now a nigga in his glow Bust off like a Smith & Wesson, welcome to the rodeo I got tattoos on my face, I use that shit as motivation I could never get a job, so for my dream, I'm dedicated For a second lost myself, I was too busy gettin' faded Now they see me out in public and be knowin' what my name is All these rappers want the clout and the life of bein' famous I just wanna be stable, tell my family we made it I was comin' for my spot, a young nigga had to be patient Now I'm runnin' up these bands, can hit the island for vacation I've been shittin' on my haters, you could say I'm constipated Five racks on this fit just to stunt when I'm in Vegas Narcotic on my body, shout out to my nigga Caleb Young niggas got the cake up, now these bitches wanna date us I ain't foldin' under pressure, I ain't switchin' for no ho I ain't talkin' to no cop and I ain't tellin' on my bros Ain't no killer but don't push me, fingers itchin' on that pole Niggas plottin' on my come-up, gotta watch, they on my nose Long nights, I sold drugs just to hit the studio Now I'm eatin' steak and shrimp, bitch, I ain't eatin' sloppy joe Look into the mirror, flex, and now a nigga in his glow Bust off like a Smith & Wesson, welcome to the rodeo"
Jesus Walks,Kanye West,Other,"(Jesus, walk) God show me the way because the Devil's tryna break me down (Jesus, walk with me) [Verse 1] You know what the Midwest is? Young and restless Where restless (Niggas) might snatch your necklace And next these (Niggas) might jack your Lexus Somebody tell these (Niggas) who Kanye West is I walk through the valley of the Chi where death is Top floor the view alone will leave you breathless *gasps* Try to catch it *gasps* it's kinda hard Getting choked by detectives, yeah, yeah, now check the method They be askin' us questions, harass and arrest us Sayin' ""We eat pieces of shit like you for breakfast"" Huh? Y'all eat pieces of shit? What's the basis? We ain't going nowhere but got suits and cases A trunk full of coke, rental car from Avis My mama used to say only Jesus can save us Well mama I know I act a fool But I'll be gone 'til November, I got packs to move I hope [Chorus] (Jesus, walk) God show me the way because the Devil's tryna break me down (Jesus, walk with me) The only thing that I pray is that my feet don't fail me now (Jesus, walk) And I don't think there's nothin' I can do now to right my wrongs (Jesus, walk with me) I wanna talk to God but I'm afraid 'cause we ain't spoke in so long (Jesus, walk) God show me the way because the Devil's tryna break me down (Jesus, walk with me) The only thing that I pray is that my feet don't fail me now (Jesus, walk) And I don't think there's nothin' I can do now to right my wrongs (Jesus, walk with me) I wanna talk to God but I'm afraid 'cause we ain't spoke in so long So long, so long (Jesus, walk with me) [Verse 2] To the hustlers, killers, murderers, drug dealers, even the scrippers (Jesus walks for them) To the victims of welfare feel we livin' in Hell here, hell yeah (Jesus walks for them) Now, hear ye, hear ye, want to see Thee more clearly I know He hear me when my feet get weary 'Cause we're the almost nearly extinct We rappers is role models: we rap, we don't think I ain't here to argue about His facial features Or here to convert atheists into believers I'm just tryna say the way school need teachers The way Kathie Lee needed Regis, that's the way I need Jesus So here go my single, dawg, radio needs this They say you can rap about anything except for Jesus That means guns, sex, lies, videotape But if I talk about God my record won't get played, huh? Well if this take away from my spins Which'll probably take away from my ends Then I hope this take away from my sins And bring the day that I'm dreamin' about Next time I'm in the club, everybody screamin' out [Chorus] (Jesus, walk) God show me the way because the Devil's tryna break me down (Jesus, walk with me) The only thing that I pray is that my feet don't fail me now"
Mr.Carter,Lil Wayne,Other,"Yo! Yo, Drew and Inf, this, this right here is crazy I-I feel big! You-know what I mean Like not big in the sense of weight, you know what I mean? Like gainin' weight or nothin' like that, like colossal Know what I mean, like I heard you were lookin' for me Hey, Mr. Carter (hello) Tell me, where have you been? (haha you know) 'Cause they've been asking, they've been searching They've been wondering why (I know) Hey, Mr. Carter (hey, hello) Tell me, where have you been? (shit, you know) 'Cause they've been asking, they've been searching They've been wondering why (hahahah) Yeah, to you forever, from me to you I heard somebody say ""Church, "" I'ma need a suit I'ma need a Coupe, I won't need a roof Flyer than ""Beetlejuice, Beetlejuice, Beetlejuice"" I got the flow, I'm tryin' to see the roof Didn't wear a bulletproof So I got shot and you can see the proof Blind eyes could look at me and see the truth Wonder if Stevie do? But I'ma leave it to God, not Beaver, neither you 'Cause I'ma murder Y, kill O and even U Man, I got Summer hatin' on me 'Cause I'm hotter than the Sun Got Spring hatin' on me 'cause I ain't never sprung Winter hatin' on me 'cause I'm colder than y'all And I will never, I will never, I will never fall I'm being hated by the seasons So fuck y'all who hatin' for no reason Hey, Mr. Carter (I am him!) Tell me, where have you been? (Around the world and I'm back again!) 'Cause they've been asking, they've been searching (Who's been askin' about me?) They've been wondering why? (in case you wonderin'! Hah!) Hey, Mr. Carter (I am him!) Tell me, where have you been? (Around the world now I'm back again!) 'Cause they've been asking, they've been searching (Who's been askin' about me?) They've been wondering why? (in case you wonderin'! Hah!) I been in and out the bank, bitch While y'all asshole niggas been on the same shit I flush and watch 'em go down the drain quick Two words you never hear: ""Wayne quit!"" 'Cause Wayne win and they lose I call them April babies, 'cause they fools And when they snooze, we up Feet up, like a parapleguc Or paraplegic? I parallel park In that red-and-yellow thing, old school Atlanta Hawk Like I'm from College Park, but I'm from Hollygrove Now all my Bloods scream ""Su-Woo and ""Da-da-do"" I know my role and I play it well And I weigh it well, on my Libra scale I suck a pussy, fuck a pussy, leave it there Long hair, don't even care (yup!) Hey, Mr. Carter (I am him!) Tell me, where have you been? (Around the world, now I'm back again!) 'Cause they've been asking, they've been searching (Who's been askin' about me?) They've been wondering why? (in case you wonderin') Hey, Mr. Carter (I am him!) Tell me, where have you been? (Around the world, now I'm back again!) 'Cause they've been asking, they've been searching (Who's been askin' about me?) They've been wondering why? (In case you wonderin', chyeah) I'm right here in my chair with my crown and my dear Queen B, as I share mic time with my heir Young Carter, go farther, go further, go harder Is that not why we came? And if not, then why bother? Show no mercy to Murcielago So far from bein' the bastard that Marcy had fathered Now my name's being mentioned with the martyrs The Biggies and the Pacs and the Marleys and the Marcuses Garvey, got me a molotov-cocktail flow Even if you box well, can't stop the blows Kaboom! The Roc Boy in the room The dope boy I just came off the spoon Also, I'm so fly I'm on auto- Pilot, while guys just stare at my wardrobe I see Euros, that's right: plural I took so much change from this rap game, it's your go (Hey Mr. Carter) Young! It's my go, yeah And I'ma go so opposite of soft Off the richter, Hector, Camacho Man, Randy Savage Far from average, above status-quo Flow so pro I know I ride slow, and when I pass They say, ""What up, Killa?"" Man, stop bringin' up my past! And next time you mention Pac, Biggie, or Jay Z Don't forget Weezy, baby Hey, Mr. Carter (Amen) Tell me, where have you been? (yeah) 'Cause they've been asking, they've been searching They've been wondering why? (haha) Hey, Mr. Carter (Amen) Tell me, where have you been? (Hova!) 'Cause they've been asking, they've been searching (Weezy) They've been wondering why? (baby!) Hey, Mr. Carter (hahaha) Tell me, where have you been? (I been hustlin') 'Cause they've been asking, they've been searching (Hustlin' hard) They've been wondering why? (Chyeaa) Hey, Mr. Carter And I swear to everything, when I leave this Earth It's gonna be on both feet, never knees in the dirt And you can try me, fucker, but when I squeeze, it hurt Ahh, we'll lose two lives: yours and mine Give me any amount of time, don't let Ms. Carter grieve At the funeral parlor, drippin' tears down my sleeve Give me any amount of time, don't let Ms. Carter grieve"
Through the late night,Travis Scott,Other,"Hmm, hmm, meh, meh Mmm, meh, meh, meh, meh Hmm, hmm, meh, meh Mmm, meh, meh, meh, meh Hmm, hmm, meh, meh Mmm, meh, meh, meh, meh Hmm, hmm, meh, meh Mmm, meh, meh, meh, meh Then we sleep through day then we play all through the late night Sleep through day then we play all through the late night Uh, uh, uh, uh, uh, uh, all through the late night S'il vous plaît, don't you wait, all through the late night All through the late night, all through the late night All through the late night, all through the late night All through the late night, all through the late night All through the late night, all through the late night I'm soarin', how the hell did I get in this space? Four in the mornin', how did I get in this place? Oh it don't matter, got smoke, drink, and I'm runnin' this space Done contemplatin', I'ma take it in and groove in this case N, N-Dimethyltryptamine and Lysergic acid diethylamide The vibes are effervescent, delicious, just how they should be N, N-Dimethyltryptamine and Lysergic acid diethylamide The vibes are effervescent, delicious, just how they should be No sleep in my bed, no sleepin' in my bed When we gon' play, gon' play, gon' play until the day I said no sleep in my bed, no sleepin' in my bed Yeah, we gon' play, gon' play, then we'll sleep all through the day And do it again Sleep through day then we play all through the late night Sleep through day then we play all through the late night Uh, uh, uh, uh, uh, uh, all through the late night S'il vous plaît, don't you wait, all through the late night All through the late night, all through the late night All through the late night, all through the late night All through the late night, all through the late night All through the late night, all through the late night Day and night, I toss and turn I keep stressin' my mind, mind I seek the peace, sometimes I can't restrain To join a rage at night, come out and play, play Balance, find your balance God said it's my talent Sprinkle a little season on the salad Relieve my heart of malice, hit my palace Stroke my cactus, ohh, don't wait Don't play (Yea, yea) Play no games like the NBA Throwin' checks like the NBA You a ring, you a ring We shootin' shots like the NRA Ahh, she jammin' Travis and Kid Cudi The new Krayzie Bone and Slim Bun B Yeah, shawty, on the scene, pull up on the scene Sip my tea, lean no Hennessy Ah, save all, take it right Ah, take it all, never light Ah, had a ball, had a night Ah, after all, sleep good Sleep through day then we play all through the late night Sleep through day then we play all through the late night Uh, uh, uh, uh, uh, uh, all through the late night S'il vous plaît , don't you wait, all through the late night All through the late night, all through the late night All through the late night, all through the late night All through the late night, all through the late night All through the late night, all through the late night"
Bound 2,KAnye West,Other,"Bound to fall in love Bound to fall in love (Uh-huh, honey) All them other niggas lame, and you know it now When a real nigga hold you down, you supposed to drown, bound Bound to fall in love Bound to fall in love (Uh-huh, honey) What you doing in the club on a Thursday? She say she only here for her girl birthday They ordered champagne but still look thirsty Rock Forever 21 but just turned thirty I know I got a bad reputation Walking 'round, always mad reputation Leave a pretty girl sad reputation Start a Fight Club, Brad reputation I turnt the nightclub out of the basement I'll turn the plane 'round, your ass keep complaining How you gon' be mad on vacation? Dutty wining 'round all these Jamaicans Uh, this that prom shit This that what we do, don't tell your mom shit This that red cup, all on the lawn shit Got a fresh cut, straight out the salon, bitch I know you're tired of loving, of loving With nobody to love, nobody, nobody (Uh-huh, honey) Close your eyes and let the word paint a thousand pictures One good girl is worth a thousand bitches, bound Bound to fall in love Bound to fall in love (Uh-huh, honey) I wanna fuck you hard on the sink After that, give you something to drink Step back, can't get spunk on the mink I mean damn, what would Jeromey Romey Romey Rome think? Hey, you remember where we first met? Okay, I don't remember where we first met But hey, admitting is the first step And hey, you know ain't nobody perfect And I know, with the hoes I got the worst rep But hey, their backstroke I'm tryna perfect And hey, ayo, we made it, Thanksgiving So hey, maybe we can make it to Christmas She asked me what I wished for on the wishlist Have you ever asked your bitch for other bitches? Maybe we could still make it to the church steps But first, you gon' remember how to forget After all these long-ass verses I'm tired, you tired, Jesus wept I know you're tired of loving, of loving With nobody to love, nobody, nobody So just grab somebody, no leaving this party With nobody to love, nobody, nobody (Uh-huh, honey) Jerome's in the house, watch your mouth Jerome's in the house, watch your mouth Bound to fall in love Bound to fall in love (Uh-huh, honey)"
